tag,region,model,horizon,mae_mean,mae_std
PCS,Business Bay,LSTM,22,6.295427965215684,3.4448090143809527
PCS,Business Bay,LSTM,26,5.917425870715392,2.5991748438717113
PCS,Business Bay,LSTM,30,5.639256604871969,2.05773694496454
PCS,Business Bay,LSTM,34,5.201444163044634,2.488041394779645
PCS,DAMAC HILLS 2,LSTM,2,1.596381476039591,0.7937055619345785
PCS,DAMAC HILLS 2,LSTM,6,1.5824448226977885,0.964334896188435
PCS,DAMAC HILLS 2,LSTM,10,2.124636521541103,0.5360453920843571
PCS,DAMAC HILLS 2,LSTM,14,1.7397041354008351,0.8664216392597492
PCS,DAMAC HILLS 2,LSTM,18,1.8426727282556445,0.8868931375673383
PCS,DAMAC HILLS 2,LSTM,22,1.8628674220671644,0.9418320658107252
PCS,DAMAC HILLS 2,LSTM,26,1.7395236616715732,0.7909425941322998
PCS,DAMAC HILLS 2,LSTM,30,1.456804801996509,0.8806032933947665
PCS,DAMAC HILLS 2,LSTM,34,1.8057294282902099,0.7606650002149362
PCS,DAMAC HILLS,LSTM,2,6.229590652800098,4.274602293285018
PCS,DAMAC HILLS,LSTM,6,4.830055315087354,2.4731242659408252
PCS,DAMAC HILLS,LSTM,10,5.129319906446347,4.518209548972247
PCS,DAMAC HILLS,LSTM,14,5.14042323925253,3.7645758872207224
PCS,DAMAC HILLS,LSTM,18,5.2937618941119675,3.6518298585962246
PCS,DAMAC HILLS,LSTM,22,5.268076159128613,2.8554135242439074
PCS,DAMAC HILLS,LSTM,26,5.102371038585199,2.7450963138234368
PCS,DAMAC HILLS,LSTM,30,4.684080347784096,1.4675445408518024
PCS,DAMAC HILLS,LSTM,34,4.4571235735720185,1.615676121407378
PCS,TOWN SQUARE,LSTM,2,7.304396585427275,4.583982061184253
PCS,TOWN SQUARE,LSTM,6,6.638766165720566,3.62543245309016
PCS,TOWN SQUARE,LSTM,10,7.503107936116455,3.2172582756753383
PCS,TOWN SQUARE,LSTM,14,6.881102993610611,4.7150513644735055
PCS,TOWN SQUARE,LSTM,18,7.343848064655464,4.074492967907998
PCS,TOWN SQUARE,LSTM,22,7.327936271314359,4.135393798970624
PCS,TOWN SQUARE,LSTM,26,6.9041522494709255,5.1234354329026415
PCS,TOWN SQUARE,LSTM,30,7.957523912697219,4.2841570248439735
PCS,TOWN SQUARE,LSTM,34,7.943371673921427,4.089961421055467
PCS,DownTown Dubai,LSTM,2,5.893655031976435,3.731731958593915
PCS,DownTown Dubai,LSTM,6,5.374585322411864,3.911114864266347
PCS,DownTown Dubai,LSTM,10,5.235451349367942,3.7499957798870724
PCS,DownTown Dubai,LSTM,14,4.272642990758224,2.703581426476557
PCS,DownTown Dubai,LSTM,18,5.927722794252694,3.7958931064032977
