system:index,n_obs,region,vh_mean_db,vh_median_db,vh_p90_db,vv_mean_db,vv_median_db,vv_p90_db,vv_vh_ratio_mean_db,vv_vh_ratio_mean_lin,week_start,.geo
128,2,downtown_dubai,-9.465478368749158,-9.623564495709093,-3.131448976076648,-2.6799288001147055,-2.8779700763453753,3.6190807611576012,6.785549568634465,6.095782413059119,2017-09-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
129,1,downtown_dubai,-9.58987921075634,-10.117635085138328,-1.6290430460996175,-2.885401840866782,-3.622833189692399,5.624047530719783,6.704477369889454,8.084733691265944,2017-09-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
130,1,downtown_dubai,-9.43500359372335,-10.127802142179753,-1.371556772775291,-2.4240910377848333,-3.126706071810691,6.121547310809783,7.010912555938531,7.757106770579979,2017-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
131,2,downtown_dubai,-9.46665256160843,-9.619981967657429,-3.1250148655506065,-2.5368226308316792,-2.8713452393375607,3.8700298049808985,6.929829930776732,6.293149380464495,2017-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
132,0,downtown_dubai,,,,,,,,,2017-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
133,2,downtown_dubai,-9.57985819300319,-9.618973894435163,-3.3783539798148166,-2.587848660512771,-2.8756444803833174,3.8739933740524317,6.992009532490425,6.441382137602054,2017-10-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
134,1,downtown_dubai,-9.423211429510937,-10.126429530452867,-1.3604381491637376,-2.7125564780956037,-3.3764148867943193,6.130260553236191,6.710654951415337,8.52897671283115,2017-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
135,1,downtown_dubai,-9.421726331325809,-9.864179235244302,-1.369071160828478,-2.4410462639283628,-3.1267414221988377,5.880775996978601,6.980680067397483,7.982020149247731,2017-10-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
136,1,downtown_dubai,-9.650622649471607,-10.381673098413362,-1.6303686519892182,-2.8205110878791073,-3.373919406608205,5.877135200716847,6.830111561592507,8.521011320054788,2017-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
137,1,downtown_dubai,-9.473213752274932,-10.12447322117218,-1.373004118259376,-2.4536489852690666,-3.120809093652819,5.875112596036856,7.0195647670058925,8.065262318726159,2017-11-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
138,2,downtown_dubai,-9.49335683269265,-9.620913495081473,-3.377526651308284,-2.6410619789740095,-2.8713147157368777,3.8719828958692304,6.852294853718663,6.151880878087203,2017-11-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
139,0,downtown_dubai,,,,,,,,,2017-11-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
140,2,downtown_dubai,-9.359232915471368,-9.62336737636157,-3.129421445114961,-2.4734168138384094,-2.881033580076829,3.8767103237292884,6.885816101632897,6.253401332939906,2017-11-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
141,1,downtown_dubai,-9.485738021037385,-10.121604720664898,-1.3822600313285354,-2.7529699158477436,-3.3783884190398097,5.879404295103264,6.732768105189743,8.119396063990251,2017-12-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
142,1,downtown_dubai,-9.44152295246857,-10.120929626499752,-1.378715519570372,-2.4114961164552913,-3.1258571708255407,6.115834418769941,7.030026836013391,8.192484490066827,2017-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
143,2,downtown_dubai,-9.332860428837893,-9.624064810462162,-3.1287539931822446,-2.3015237044726686,-2.629219779015847,4.122360006437892,7.031336724365318,6.445518610512983,2017-12-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
144,0,downtown_dubai,,,,,,,,,2017-12-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
145,2,downtown_dubai,-9.408558244533094,-9.62716466732398,-3.118866009932512,-2.4906916972476107,-2.875423340860638,3.8747805977629595,6.9178665472855885,6.301522905897862,2018-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
