system:index,n_obs,region,vh_mean_db,vh_median_db,vh_p90_db,vv_mean_db,vv_median_db,vv_p90_db,vv_vh_ratio_mean_db,vv_vh_ratio_mean_lin,week_start,.geo
155,2,geometry,-17.712957922736567,-16.618051547218805,-9.626700533412563,-9.585294536494656,-9.317630850007125,-3.3169363921707347,8.127663386241888,9.491710638638665,2018-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
156,0,geometry,,,,,,,,,2018-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
157,2,geometry,-18.0541546379852,-16.867971310560844,-9.875190418839589,-9.449705651212263,-9.127678163811701,-3.119338540558083,8.60444898677296,11.993215290623896,2018-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
158,1,geometry,-17.24772666276439,-17.12691859946158,-9.125367917932204,-9.289463398472721,-9.627825456007042,-1.3784829730751784,7.958263264291633,11.412497037237124,2018-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
159,1,geometry,-17.474120191777967,-16.873981927468776,-8.376234701155939,-9.694110206204163,-9.875157153478652,-2.6296505973105893,7.780009985573583,16.559683998552924,2018-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
160,1,geometry,-17.31425875964241,-17.124261323357217,-9.129500729399966,-9.316844953186111,-9.623413821873152,-1.3842060182267986,7.997413806456367,11.206423398868305,2018-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
161,1,geometry,-17.943114011964596,-17.11814413111557,-8.376400144869486,-9.753323657070531,-9.877634406090522,-2.6342251080289913,8.189790354894145,24.125553596002867,2018-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
162,2,geometry,-17.540530934446753,-16.36912357248634,-9.632904508462044,-9.536840799061302,-9.189722118136654,-3.187682792006663,8.003690135385513,8.941781895087013,2018-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
163,0,geometry,,,,,,,,,2018-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
164,2,geometry,-17.59086556127932,-16.36569684177859,-9.633188054316633,-9.573469290601103,-9.186362354524189,-3.1849181766595893,8.017396270678148,8.864995915730711,2018-05-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
165,1,geometry,-17.120108966926843,-16.86398844205305,-8.87634467254224,-9.128565496778943,-9.37048539007892,-1.384392534330621,7.99154347014781,11.046100474496583,2018-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
166,1,geometry,-17.831612126138285,-17.119714695593423,-8.371982759267555,-9.930213759675246,-10.115785956978462,-2.6346357898561354,7.901398366462972,18.211078950321735,2018-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
167,2,geometry,-17.536438602946056,-16.37680077437206,-9.629237692613424,-9.613550428114081,-9.366975622829901,-3.3768824334956524,7.922888174831925,8.803646598112502,2018-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
168,0,geometry,,,,,,,,,2018-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
169,1,geometry,-17.137907303856284,-16.877610942305655,-8.882367941669315,-9.264625687943434,-9.630807985878524,-1.3759618081626614,7.87328161591303,10.793640378883456,2018-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
170,1,geometry,-17.15911002828163,-16.8768818431611,-8.875341763728095,-9.172329218489516,-9.62456338011891,-1.3807021770267554,7.986780809792174,11.910085993488083,2018-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
171,1,geometry,-17.688740938953206,-16.873398368964203,-8.371540749740312,-9.751427035424626,-9.869783325700853,-2.3751637636796823,7.9373139035287,16.84711465824482,2018-07-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
172,1,geometry,-17.20093824926086,-16.872055534934127,-8.633590425022993,-9.145200878471028,-9.626693993455843,-1.1298522147250152,8.055737370789965,11.899182614302523,2018-07-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
173,1,geometry,-18.323302962135667,-17.26158627067347,-8.77318300207378,-9.895810890976804,-10.123411730539127,-2.619565237641657,8.427492071158749,30.586051711937873,2018-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
174,2,geometry,-17.430960387783358,-16.12013758191668,-9.626721875183948,-9.469890018415025,-9.133112336486283,-3.1342266092271927,7.961070369368267,8.785574355207022,2018-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
175,0,geometry,,,,,,,,,2018-07-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
