tag,region,model,horizon,mae_mean,mae_std
PCS,DAMAC HILLS 2,Ridge,26,2.0598103694044534,1.763859771449942
PCS,DAMAC HILLS 2,Ridge,30,2.215042507403536,1.8594813593793826
PCS,DAMAC HILLS 2,Ridge,34,2.4577564662423668,2.059525243235289
PCS,DAMAC HILLS,Ridge,2,1.4943218662251767,0.39360879363809004
PCS,DAMAC HILLS,Ridge,6,3.296657864575817,1.2260775534182793
PCS,DAMAC HILLS,Ridge,10,4.427504165827303,2.35087305993416
PCS,DAMAC HILLS,Ridge,14,4.975991120627106,3.3052425612821295
PCS,DAMAC HILLS,Ridge,18,5.131831721747888,4.093135527305052
PCS,DAMAC HILLS,Ridge,22,5.195913572027072,4.45077655546161
PCS,DAMAC HILLS,Ridge,26,5.583260046333601,4.036621466488227
PCS,DAMAC HILLS,Ridge,30,5.849129779510074,3.331962721711755
PCS,DAMAC HILLS,Ridge,34,6.3487488702876576,2.605166489591378
PCS,TOWN SQUARE,Ridge,2,1.2562864525264965,0.4137276975167559
PCS,TOWN SQUARE,Ridge,6,2.848032912591157,1.1273354048510373
PCS,TOWN SQUARE,Ridge,10,3.4907643695822808,1.5372645914289802
PCS,TOWN SQUARE,Ridge,14,3.7038910489351387,1.6387572903432286
PCS,TOWN SQUARE,Ridge,18,3.8924016257412823,1.488377100652555
PCS,TOWN SQUARE,Ridge,22,4.157449048497931,1.482619929145092
PCS,TOWN SQUARE,Ridge,26,4.422633158245779,1.9774015347438654
PCS,TOWN SQUARE,Ridge,30,4.676517202107111,2.7659441144315116
PCS,TOWN SQUARE,Ridge,34,5.386641150345861,3.2040302730071355
PCS,DownTown Dubai,Ridge,2,1.9072941091578859,0.9297687863873605
