system:index,ndbi,region,week_start,.geo
82,,jumeirah_village_triangle,2016-10-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,,jumeirah_village_triangle,2016-11-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,,jumeirah_village_triangle,2016-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,,jumeirah_village_triangle,2016-11-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,,jumeirah_village_triangle,2016-11-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
87,,jumeirah_village_triangle,2016-11-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
88,,jumeirah_village_triangle,2016-12-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
89,,jumeirah_village_triangle,2016-12-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
90,,jumeirah_village_triangle,2016-12-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
91,,jumeirah_village_triangle,2016-12-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
92,,jumeirah_village_triangle,2017-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
93,,jumeirah_village_triangle,2017-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
94,,jumeirah_village_triangle,2017-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
95,,jumeirah_village_triangle,2017-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
96,,jumeirah_village_triangle,2017-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
97,,jumeirah_village_triangle,2017-02-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
98,,jumeirah_village_triangle,2017-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
99,,jumeirah_village_triangle,2017-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
100,,jumeirah_village_triangle,2017-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
101,,jumeirah_village_triangle,2017-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
102,,jumeirah_village_triangle,2017-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
103,,jumeirah_village_triangle,2017-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
104,,jumeirah_village_triangle,2017-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
105,,jumeirah_village_triangle,2017-04-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
106,,jumeirah_village_triangle,2017-04-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
107,,jumeirah_village_triangle,2017-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
108,,jumeirah_village_triangle,2017-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
109,,jumeirah_village_triangle,2017-05-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
110,,jumeirah_village_triangle,2017-05-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
111,,jumeirah_village_triangle,2017-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
112,,jumeirah_village_triangle,2017-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
113,,jumeirah_village_triangle,2017-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
114,,jumeirah_village_triangle,2017-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
115,,jumeirah_village_triangle,2017-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
116,,jumeirah_village_triangle,2017-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
117,,jumeirah_village_triangle,2017-06-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
118,,jumeirah_village_triangle,2017-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
119,,jumeirah_village_triangle,2017-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
120,,jumeirah_village_triangle,2017-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
121,,jumeirah_village_triangle,2017-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
122,,jumeirah_village_triangle,2017-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
123,,jumeirah_village_triangle,2017-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
124,,jumeirah_village_triangle,2017-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
125,,jumeirah_village_triangle,2017-08-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
126,,jumeirah_village_triangle,2017-08-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
127,,jumeirah_village_triangle,2017-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
128,,jumeirah_village_triangle,2017-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
129,,jumeirah_village_triangle,2017-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
130,,jumeirah_village_triangle,2017-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
131,,jumeirah_village_triangle,2017-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
132,,jumeirah_village_triangle,2017-10-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
133,,jumeirah_village_triangle,2017-10-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
134,,jumeirah_village_triangle,2017-10-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
135,,jumeirah_village_triangle,2017-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
136,,jumeirah_village_triangle,2017-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
137,,jumeirah_village_triangle,2017-11-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
138,,jumeirah_village_triangle,2017-11-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
139,,jumeirah_village_triangle,2017-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
140,,jumeirah_village_triangle,2017-12-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
141,,jumeirah_village_triangle,2017-12-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
142,,jumeirah_village_triangle,2017-12-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
143,,jumeirah_village_triangle,2017-12-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
144,,jumeirah_village_triangle,2018-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
145,,jumeirah_village_triangle,2018-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
146,,jumeirah_village_triangle,2018-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
147,,jumeirah_village_triangle,2018-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
148,,jumeirah_village_triangle,2018-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
149,,jumeirah_village_triangle,2018-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
150,,jumeirah_village_triangle,2018-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
151,,jumeirah_village_triangle,2018-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
152,,jumeirah_village_triangle,2018-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
153,,jumeirah_village_triangle,2018-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
154,,jumeirah_village_triangle,2018-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
155,,jumeirah_village_triangle,2018-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
156,,jumeirah_village_triangle,2018-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
157,,jumeirah_village_triangle,2018-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
158,,jumeirah_village_triangle,2018-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
159,,jumeirah_village_triangle,2018-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
160,,jumeirah_village_triangle,2018-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
161,,jumeirah_village_triangle,2018-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
162,,jumeirah_village_triangle,2018-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
163,,jumeirah_village_triangle,2018-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
164,,jumeirah_village_triangle,2018-05-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
165,,jumeirah_village_triangle,2018-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
166,,jumeirah_village_triangle,2018-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
167,,jumeirah_village_triangle,2018-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
168,,jumeirah_village_triangle,2018-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
