system:index,ndbi,region,week_start,.geo
232,0.06533464824869523,silicon_oasis,2019-09-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
233,0.066134230945335,silicon_oasis,2019-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
234,0.07503921888105448,silicon_oasis,2019-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
235,0.07055471984091993,silicon_oasis,2019-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
236,0.07467084730180451,silicon_oasis,2019-10-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
237,0.05550690466488986,silicon_oasis,2019-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
238,0.04691426584367298,silicon_oasis,2019-10-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
239,0.05998859399007092,silicon_oasis,2019-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
240,,silicon_oasis,2019-11-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
241,,silicon_oasis,2019-11-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
242,0.056094474653973506,silicon_oasis,2019-11-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
243,0.020118444273040242,silicon_oasis,2019-11-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
244,-0.0012052857279394058,silicon_oasis,2019-12-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
245,,silicon_oasis,2019-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
246,0.04229939863232371,silicon_oasis,2019-12-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
247,0.03914032843405453,silicon_oasis,2019-12-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
248,0.054274103348395324,silicon_oasis,2020-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
249,0.05650357061905477,silicon_oasis,2020-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
250,0.04119135153676422,silicon_oasis,2020-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
251,,silicon_oasis,2020-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
252,0.033403641092827556,silicon_oasis,2020-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
253,0.04212787180725126,silicon_oasis,2020-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
254,0.02716888305782216,silicon_oasis,2020-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
255,0.058491125982420095,silicon_oasis,2020-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
256,0.030667337378925463,silicon_oasis,2020-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
257,0.02522789690431862,silicon_oasis,2020-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
258,,silicon_oasis,2020-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
259,,silicon_oasis,2020-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
260,,silicon_oasis,2020-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
261,0.030410777296097303,silicon_oasis,2020-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
262,0.027633636255022808,silicon_oasis,2020-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
263,0.026160320809946465,silicon_oasis,2020-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
264,,silicon_oasis,2020-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
265,0.05255951248620642,silicon_oasis,2020-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
266,0.022420195507413018,silicon_oasis,2020-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
267,0.02044215931506635,silicon_oasis,2020-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
268,0.02951624327074903,silicon_oasis,2020-05-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
269,0.043185085733285354,silicon_oasis,2020-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
270,0.03846690995079471,silicon_oasis,2020-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
271,0.03598048286415962,silicon_oasis,2020-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
272,0.030750290267062906,silicon_oasis,2020-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
273,0.061614627978254136,silicon_oasis,2020-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
274,0.0596038725666723,silicon_oasis,2020-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
275,0.0568373354742482,silicon_oasis,2020-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
