tag,region,model,horizon,mae_mean,mae_std
P,Mudon,KNN,2,1.3458595964331983,1.2993467419928955
P,Mudon,KNN,6,1.7104299566617367,1.343470899343352
P,Mudon,KNN,10,2.077461892380023,1.3065252287256355
P,Mudon,KNN,14,2.4962773135090583,1.4452898828383351
P,Mudon,KNN,18,2.863081369626381,1.6810336053799886
P,Mudon,KNN,22,3.085634240793641,1.9591653978607
P,Mudon,KNN,26,3.1506440261847195,2.3386187097412936
P,Mudon,KNN,30,3.2506196013721897,2.6183095932643945
P,Mudon,KNN,34,3.6684169928674715,2.8645413687041783
P,Palm Jumeirah,KNN,2,4.199915867741756,2.0703802489907663
P,Palm Jumeirah,KNN,6,5.6835711656649535,3.1540114457532757
P,Palm Jumeirah,KNN,10,5.979793859785958,3.7814067368035995
P,Palm Jumeirah,KNN,14,5.917355623619246,3.286307677983987
P,Palm Jumeirah,KNN,18,6.461339175536478,2.777241748069542
P,Palm Jumeirah,KNN,22,6.569596775425214,2.814044970444979
P,Palm Jumeirah,KNN,26,6.048780248165556,3.4244782302924603
P,Palm Jumeirah,KNN,30,6.591093856861278,2.9931709740489847
P,Palm Jumeirah,KNN,34,7.4792191367181475,3.669834868950071
P,Silicon Oasis,KNN,2,0.8112651951847047,0.6294899660200299
P,Silicon Oasis,KNN,6,0.9990773224097038,0.878237151422617
P,Silicon Oasis,KNN,10,1.1406146999549802,0.9599208151702467
P,Silicon Oasis,KNN,14,1.2782480976465134,0.9415368681617305
P,Silicon Oasis,KNN,18,1.2755583150446987,0.8844821965039061
P,Silicon Oasis,KNN,22,1.3382653422521944,0.9290058001641728
P,Silicon Oasis,KNN,26,1.3840551764309932,1.1244396109388546
P,Silicon Oasis,KNN,30,1.359938237154631,1.2861178543159932
P,Silicon Oasis,KNN,34,1.496735209326823,1.3034872344562713
P,The Greens,KNN,2,1.4996611596314693,1.2653059849458472
P,The Greens,KNN,6,1.650865253401782,1.433676273771293
P,The Greens,KNN,10,1.8182767070230796,1.9587579987338934
P,The Greens,KNN,14,2.0306967411064196,2.4392397970216124
P,The Greens,KNN,18,2.351896907323404,2.7537042127389832
P,The Greens,KNN,22,2.6191733966560697,3.1257857146080594
P,The Greens,KNN,26,2.8411032198004276,3.5423386063136157
P,The Greens,KNN,30,3.0423203107425616,3.9866932214782325
P,The Greens,KNN,34,3.642643553455654,4.500003676827073
PC,Business Bay,KNN,2,5.736096703946802,2.1415812235882514
PC,Business Bay,KNN,6,6.719454603017139,3.297591119752954
PC,Business Bay,KNN,10,6.745882743075539,2.6435852593255778
PC,Business Bay,KNN,14,6.576053577384083,2.4316969234192287
PC,Business Bay,KNN,18,5.898622603070477,2.751399757783866
PC,Business Bay,KNN,22,4.437250639879221,2.0075695723483897
PC,Business Bay,KNN,26,5.0451523821050905,2.1887188722492685
PC,Business Bay,KNN,30,5.854088130297141,2.8075069596119175
PC,Business Bay,KNN,34,5.723066729909342,2.636542709612947
PC,DAMAC HILLS 2,KNN,2,0.7457893464158675,0.6466129230450788
PC,DAMAC HILLS 2,KNN,6,0.7381677874454159,0.7041281704135632
PC,DAMAC HILLS 2,KNN,10,0.8253009435280795,0.7611980272175826
PC,DAMAC HILLS 2,KNN,14,0.9032091497241451,0.7639732847476489
PC,DAMAC HILLS 2,KNN,18,0.9191883411109162,0.7496222890870917
PC,DAMAC HILLS 2,KNN,22,1.000343198354127,0.837909223854703
PC,DAMAC HILLS 2,KNN,26,0.8954135025590604,0.7436076989561875
PC,DAMAC HILLS 2,KNN,30,0.8467177668221986,0.7378247833349134
PC,DAMAC HILLS 2,KNN,34,0.8842525963547243,0.7242075562811856
PC,DAMAC HILLS,KNN,2,4.421489039469983,1.7811017376341298
PC,DAMAC HILLS,KNN,6,5.100454792838046,1.8501327444533124
PC,DAMAC HILLS,KNN,10,5.336952608285046,1.8002943425679414
PC,DAMAC HILLS,KNN,14,5.264643790896834,2.2890456924977953
PC,DAMAC HILLS,KNN,18,5.047803246334441,2.297212466447777
PC,DAMAC HILLS,KNN,22,4.847289723225646,1.6732109863801328
PC,DAMAC HILLS,KNN,26,3.9780801163185693,1.3649817744078805
PC,DAMAC HILLS,KNN,30,3.2531293853303267,1.4142001654042833
PC,DAMAC HILLS,KNN,34,3.384275483614127,1.3390067518409146
PC,TOWN SQUARE,KNN,2,2.459935924427484,1.4166951280219637
PC,TOWN SQUARE,KNN,6,3.21178162919051,1.8849896271867321
PC,TOWN SQUARE,KNN,10,3.628208577298988,2.5089970105132346
PC,TOWN SQUARE,KNN,14,3.8761881386943187,2.8062843796973866
PC,TOWN SQUARE,KNN,18,3.841897576923224,2.875688626642261
PC,TOWN SQUARE,KNN,22,4.058244155411404,3.280331611138187
PC,TOWN SQUARE,KNN,26,4.469186313903899,3.7847661328218902
PC,TOWN SQUARE,KNN,30,4.869279253963893,4.360069744809204
PC,TOWN SQUARE,KNN,34,5.480136658799341,4.572504154849359
PC,DownTown Dubai,KNN,2,3.492922366009118,0.7711659537869884
PC,DownTown Dubai,KNN,6,4.089768789202019,1.6999476389582546
PC,DownTown Dubai,KNN,10,4.445377476413485,2.766661047661564
PC,DownTown Dubai,KNN,14,4.614328036177755,3.180869723516681
PC,DownTown Dubai,KNN,18,4.530841361043242,2.500143420108911
PC,DownTown Dubai,KNN,22,4.48105939831755,2.1849204220583167
PC,DownTown Dubai,KNN,26,4.730145059290484,2.77343322107377
PC,DownTown Dubai,KNN,30,4.62825317913955,3.2532505800863185
PC,DownTown Dubai,KNN,34,5.496449712061124,3.0837574990673313
PC,Dubai Creek Harbour,KNN,2,1.2024604376049866,1.097039599827606
PC,Dubai Creek Harbour,KNN,6,1.5981039745450416,1.2664983558869183
PC,Dubai Creek Harbour,KNN,10,1.7585824481585788,1.3270395144411127
PC,Dubai Creek Harbour,KNN,14,1.6824101355245347,1.0552934853677236
PC,Dubai Creek Harbour,KNN,18,1.590692941549804,1.3546670399631484
PC,Dubai Creek Harbour,KNN,22,1.7640813614444497,1.194306052224645
PC,Dubai Creek Harbour,KNN,26,1.667508594093467,0.8376467089528145
PC,Dubai Creek Harbour,KNN,30,1.5544902024584328,0.9865674774351996
PC,Dubai Creek Harbour,KNN,34,1.7546854874964797,1.0843628897490571
PC,Dubai Marina,KNN,2,4.233904582031562,2.478609945336095
PC,Dubai Marina,KNN,6,4.743260655707145,2.8750504514709143
PC,Dubai Marina,KNN,10,4.842980000595406,3.1072181974549027
PC,Dubai Marina,KNN,14,5.088588575770565,3.203072295970853
PC,Dubai Marina,KNN,18,5.250879457727653,2.8447584282538285
PC,Dubai Marina,KNN,22,5.5145746669226865,3.0488514208787256
PC,Dubai Marina,KNN,26,5.50702933962118,3.0613408732629876
PC,Dubai Marina,KNN,30,5.744293188484574,3.4391484709367814
PC,Dubai Marina,KNN,34,6.089815551087639,3.0981755228608354
PC,Dubai South Residential District,KNN,2,1.3888259029003032,0.753021840364717
PC,Dubai South Residential District,KNN,6,1.7666936524195367,0.9582490821668788
PC,Dubai South Residential District,KNN,10,1.7186910625777396,0.9941657407163973
PC,Dubai South Residential District,KNN,14,1.7174225535611498,1.0850728644815295
PC,Dubai South Residential District,KNN,18,1.8991776222541468,1.0558256525860479
PC,Dubai South Residential District,KNN,22,2.0140073636960443,1.0429479229560525
PC,Dubai South Residential District,KNN,26,2.0129950863349997,1.2405836774231567
PC,Dubai South Residential District,KNN,30,2.1183979274493563,1.4601931329982316
PC,Dubai South Residential District,KNN,34,2.4960028411940307,1.670645104948181
PC,Dubai Sports City,KNN,2,1.8160217880520562,1.086554026540751
PC,Dubai Sports City,KNN,6,2.138618792095566,1.507197315163558
PC,Dubai Sports City,KNN,10,2.387119654974345,1.9620148776238564
PC,Dubai Sports City,KNN,14,2.7309255986510377,2.079159236116399
PC,Dubai Sports City,KNN,18,3.0378072114169172,2.1731528813337597
PC,Dubai Sports City,KNN,22,3.1766810160681067,2.2272271984242247
