tag,region,model,horizon,mae_mean,mae_std
PCS,TOWN SQUARE,XGB,2,2.388039456038179,1.6217631026069124
PCS,TOWN SQUARE,XGB,6,3.3170840961284336,2.682076455628343
PCS,TOWN SQUARE,XGB,10,4.013572167239428,2.7281817166041358
PCS,TOWN SQUARE,XGB,14,3.6271297213644025,2.1827757174735187
PCS,TOWN SQUARE,XGB,18,3.185716818061729,1.6667610878407861
PCS,TOWN SQUARE,XGB,22,3.2595536291090865,1.8909156093415251
PCS,TOWN SQUARE,XGB,26,3.6001383750063902,2.558424785982453
PCS,TOWN SQUARE,XGB,30,3.881027665944946,3.312011617696948
PCS,TOWN SQUARE,XGB,34,4.593433938577227,3.941504779613206
PCS,DownTown Dubai,XGB,2,2.5711878409635616,1.1003066721244559
PCS,DownTown Dubai,XGB,6,3.7453555857313416,2.4338549486304695
PCS,DownTown Dubai,XGB,10,3.945489225696165,3.070286417363568
PCS,DownTown Dubai,XGB,14,3.8886199002769333,2.77071151318618
PCS,DownTown Dubai,XGB,18,3.7828868458203218,2.1460925247372544
PCS,DownTown Dubai,XGB,22,3.922403633091431,2.1264914910662913
PCS,DownTown Dubai,XGB,26,5.3344643296165,3.1641890586038244
PCS,DownTown Dubai,XGB,30,4.945329530645351,3.5178301026645116
PCS,DownTown Dubai,XGB,34,5.483834865263743,4.021228342999848
PCS,Dubai Creek Harbour,XGB,2,0.8220102727123797,0.718570463408693
PCS,Dubai Creek Harbour,XGB,6,1.2454013393002437,1.020697539694003
